id,time,tag_name,value
3835,2026-05-01 17:06:29,TEMP,0.0
3833,2026-05-01 17:06:24,TEMP,0.0
3831,2026-05-01 17:06:19,TEMP,0.0
3829,2026-05-01 17:06:13,TEMP,0.0
3827,2026-05-01 17:06:08,TEMP,0.0
3825,2026-05-01 17:06:03,TEMP,0.0
3823,2026-05-01 17:05:58,TEMP,0.0
3821,2026-05-01 17:05:53,TEMP,0.0
3819,2026-05-01 17:05:48,TEMP,0.0
3817,2026-05-01 17:05:43,TEMP,0.0
3815,2026-05-01 17:05:38,TEMP,0.0
3813,2026-05-01 17:05:33,TEMP,0.0
3811,2026-05-01 17:05:28,TEMP,0.0
3809,2026-05-01 17:05:23,TEMP,0.0
3807,2026-05-01 17:05:17,TEMP,0.0
3805,2026-05-01 17:05:12,TEMP,0.0
3803,2026-05-01 17:05:07,TEMP,0.0
3801,2026-05-01 17:05:02,TEMP,0.0
3799,2026-05-01 17:04:57,TEMP,0.0
3797,2026-05-01 17:04:52,TEMP,0.0
3795,2026-05-01 17:04:47,TEMP,0.0
3793,2026-05-01 17:04:42,TEMP,0.0
3791,2026-05-01 17:04:37,TEMP,0.0
3789,2026-05-01 17:04:32,TEMP,0.0
3787,2026-05-01 17:04:27,TEMP,0.0
3785,2026-05-01 17:04:22,TEMP,0.0
3783,2026-05-01 17:04:17,TEMP,0.0
3781,2026-05-01 17:04:12,TEMP,0.0
3779,2026-05-01 17:04:07,TEMP,0.0
3777,2026-05-01 17:04:02,TEMP,0.0
3775,2026-05-01 17:03:57,TEMP,0.0
3773,2026-05-01 17:03:52,TEMP,0.0
3771,2026-05-01 17:03:46,TEMP,0.0
3769,2026-05-01 17:03:41,TEMP,0.0
3767,2026-05-01 17:03:27,TEMP,0.0
3765,2026-05-01 17:03:22,TEMP,0.0
3763,2026-05-01 17:03:17,TEMP,0.0
3761,2026-05-01 17:03:12,TEMP,0.0
3759,2026-05-01 17:03:07,TEMP,0.0
3757,2026-05-01 17:03:02,TEMP,0.0
3755,2026-05-01 17:02:57,TEMP,0.0
3753,2026-05-01 17:02:52,TEMP,0.0
3751,2026-05-01 17:02:47,TEMP,0.0
3749,2026-05-01 17:02:42,TEMP,0.0
3747,2026-05-01 17:02:37,TEMP,0.0
3745,2026-05-01 17:02:32,TEMP,0.0
3743,2026-05-01 17:02:27,TEMP,0.0
3741,2026-05-01 17:02:22,TEMP,0.0
3739,2026-05-01 17:02:00,TEMP,0.0
3737,2026-05-01 17:01:55,TEMP,0.0
3735,2026-05-01 17:01:50,TEMP,0.0
3733,2026-05-01 17:01:45,TEMP,0.0
3731,2026-05-01 17:01:40,TEMP,0.0
3729,2026-05-01 17:01:35,TEMP,0.0
3727,2026-05-01 17:01:30,TEMP,0.0
3725,2026-05-01 17:01:25,TEMP,0.0
3723,2026-05-01 17:01:20,TEMP,0.0
3721,2026-05-01 17:01:15,TEMP,0.0
3719,2026-05-01 17:01:10,TEMP,0.0
3717,2026-05-01 17:01:05,TEMP,0.0
3715,2026-05-01 17:01:00,TEMP,0.0
3713,2026-05-01 17:00:55,TEMP,0.0
3711,2026-05-01 17:00:49,TEMP,0.0
3709,2026-05-01 17:00:44,TEMP,0.0
3707,2026-05-01 17:00:39,TEMP,0.0
3705,2026-05-01 17:00:34,TEMP,0.0
3703,2026-05-01 17:00:29,TEMP,0.0
3701,2026-05-01 17:00:24,TEMP,0.0
3699,2026-05-01 17:00:19,TEMP,0.0
3697,2026-05-01 17:00:14,TEMP,0.0
3695,2026-05-01 17:00:09,TEMP,0.0
3693,2026-05-01 17:00:04,TEMP,0.0
3691,2026-05-01 16:59:59,TEMP,0.0
3689,2026-05-01 16:59:54,TEMP,0.0
3687,2026-05-01 16:59:49,TEMP,0.0
3685,2026-05-01 16:59:44,TEMP,0.0
3683,2026-05-01 16:59:38,TEMP,0.0
3681,2026-05-01 16:59:33,TEMP,0.0
3679,2026-05-01 16:59:28,TEMP,0.0
3677,2026-05-01 16:59:23,TEMP,0.0
3675,2026-05-01 16:59:18,TEMP,0.0
3673,2026-05-01 16:59:13,TEMP,0.0
3671,2026-05-01 16:59:08,TEMP,0.0
3669,2026-05-01 16:59:03,TEMP,0.0
3667,2026-05-01 16:58:58,TEMP,0.0
3665,2026-05-01 16:58:53,TEMP,0.0
3663,2026-05-01 16:58:48,TEMP,0.0
3661,2026-05-01 16:58:43,TEMP,0.0
3659,2026-05-01 16:58:38,TEMP,0.0
3657,2026-05-01 16:58:33,TEMP,0.0
3655,2026-05-01 16:58:28,TEMP,0.0
3653,2026-05-01 16:58:23,TEMP,0.0
3651,2026-05-01 16:58:18,TEMP,0.0
3649,2026-05-01 16:58:12,TEMP,0.0
3647,2026-05-01 16:58:07,TEMP,0.0
3645,2026-05-01 16:58:02,TEMP,0.0
3643,2026-05-01 16:57:57,TEMP,0.0
3641,2026-05-01 16:57:52,TEMP,0.0
3639,2026-05-01 16:57:47,TEMP,0.0
3637,2026-05-01 16:57:42,TEMP,0.0
3635,2026-05-01 16:57:37,TEMP,0.0
3633,2026-05-01 16:57:32,TEMP,0.0
3631,2026-05-01 16:57:27,TEMP,0.0
3629,2026-05-01 16:57:22,TEMP,0.0
3627,2026-05-01 16:57:17,TEMP,0.0
3625,2026-05-01 16:57:12,TEMP,0.0
3623,2026-05-01 16:57:07,TEMP,0.0
3621,2026-05-01 16:57:02,TEMP,0.0
3619,2026-05-01 16:56:57,TEMP,0.0
3617,2026-05-01 16:56:52,TEMP,0.0
3615,2026-05-01 16:56:46,TEMP,0.0
3613,2026-05-01 16:56:41,TEMP,0.0
3611,2026-05-01 16:56:36,TEMP,0.0
3609,2026-05-01 16:56:31,TEMP,0.0
3607,2026-05-01 16:56:26,TEMP,0.0
3605,2026-05-01 16:56:21,TEMP,0.0
3603,2026-05-01 16:56:16,TEMP,0.0
3601,2026-05-01 16:56:11,TEMP,0.0
3599,2026-05-01 16:56:06,TEMP,0.0
3597,2026-05-01 16:56:01,TEMP,0.0
3595,2026-05-01 16:55:56,TEMP,0.0
3593,2026-05-01 16:55:51,TEMP,0.0
3591,2026-05-01 16:55:46,TEMP,0.0
3589,2026-05-01 16:55:41,TEMP,0.0
3587,2026-05-01 16:55:36,TEMP,0.0
3585,2026-05-01 16:55:31,TEMP,0.0
3583,2026-05-01 16:55:26,TEMP,0.0
3581,2026-05-01 16:55:20,TEMP,0.0
3579,2026-05-01 16:55:15,TEMP,0.0
3577,2026-05-01 16:55:10,TEMP,0.0
3575,2026-05-01 16:55:05,TEMP,0.0
3573,2026-05-01 16:55:00,TEMP,0.0
3571,2026-05-01 16:54:55,TEMP,0.0
3569,2026-05-01 16:54:50,TEMP,0.0
3567,2026-05-01 16:54:45,TEMP,0.0
3565,2026-05-01 16:54:40,TEMP,0.0
3563,2026-05-01 16:54:35,TEMP,0.0
3561,2026-05-01 16:54:30,TEMP,0.0
3559,2026-05-01 16:54:25,TEMP,0.0
3557,2026-05-01 16:54:20,TEMP,0.0
3555,2026-05-01 16:54:15,TEMP,0.0
3553,2026-05-01 16:54:10,TEMP,0.0
3551,2026-05-01 16:54:05,TEMP,0.0
3549,2026-05-01 16:54:00,TEMP,0.0
3547,2026-05-01 16:53:55,TEMP,0.0
3545,2026-05-01 16:53:50,TEMP,0.0
3543,2026-05-01 16:53:45,TEMP,0.0
3541,2026-05-01 16:53:39,TEMP,0.0
3539,2026-05-01 16:53:34,TEMP,0.0
3537,2026-05-01 16:53:29,TEMP,0.0
3535,2026-05-01 16:53:24,TEMP,0.0
3533,2026-05-01 16:53:19,TEMP,0.0
3531,2026-05-01 16:53:14,TEMP,0.0
3529,2026-05-01 16:53:09,TEMP,0.0
3527,2026-05-01 16:53:04,TEMP,0.0
3525,2026-05-01 16:52:59,TEMP,0.0
3523,2026-05-01 16:52:54,TEMP,0.0
3521,2026-05-01 16:52:49,TEMP,0.0
3519,2026-05-01 16:52:44,TEMP,0.0
3517,2026-05-01 16:52:39,TEMP,0.0
3515,2026-05-01 16:52:34,TEMP,0.0
3513,2026-05-01 16:52:29,TEMP,0.0
3511,2026-05-01 16:52:23,TEMP,0.0
3509,2026-05-01 16:52:18,TEMP,0.0
3507,2026-05-01 16:52:13,TEMP,0.0
3505,2026-05-01 16:52:08,TEMP,0.0
3503,2026-05-01 16:52:03,TEMP,0.0
3501,2026-05-01 16:51:58,TEMP,0.0
3499,2026-05-01 16:51:53,TEMP,0.0
3497,2026-05-01 16:51:48,TEMP,0.0
3495,2026-05-01 16:51:43,TEMP,0.0
3493,2026-05-01 16:51:38,TEMP,0.0
3491,2026-05-01 16:51:33,TEMP,0.0
3489,2026-05-01 16:51:28,TEMP,0.0
3487,2026-05-01 16:51:23,TEMP,0.0
3485,2026-05-01 16:51:18,TEMP,0.0
3483,2026-05-01 16:51:13,TEMP,0.0
3481,2026-05-01 16:51:08,TEMP,0.0
3479,2026-05-01 16:51:03,TEMP,0.0
3477,2026-05-01 16:50:57,TEMP,0.0
3475,2026-05-01 16:50:52,TEMP,0.0
3473,2026-05-01 16:50:47,TEMP,0.0
3471,2026-05-01 16:50:42,TEMP,0.0
3469,2026-05-01 16:50:37,TEMP,0.0
3467,2026-05-01 16:50:32,TEMP,0.0
3465,2026-05-01 16:50:27,TEMP,0.0
3463,2026-05-01 16:50:22,TEMP,0.0
3461,2026-05-01 16:50:17,TEMP,0.0
3459,2026-05-01 16:50:12,TEMP,0.0
3457,2026-05-01 16:50:07,TEMP,0.0
3455,2026-05-01 16:50:02,TEMP,0.0
3453,2026-05-01 16:49:57,TEMP,0.0
3451,2026-05-01 16:49:52,TEMP,0.0
3449,2026-05-01 16:49:47,TEMP,0.0
3447,2026-05-01 16:49:41,TEMP,0.0
3445,2026-05-01 16:49:36,TEMP,0.0
3443,2026-05-01 16:49:31,TEMP,0.0
3441,2026-05-01 16:49:26,TEMP,0.0
3439,2026-05-01 16:49:21,TEMP,0.0
3437,2026-05-01 16:49:16,TEMP,0.0
3435,2026-05-01 16:49:11,TEMP,0.0
3433,2026-05-01 16:49:06,TEMP,0.0
3431,2026-05-01 16:49:01,TEMP,0.0
3429,2026-05-01 16:48:56,TEMP,0.0
3427,2026-05-01 16:48:51,TEMP,0.0
3425,2026-05-01 16:48:45,TEMP,0.0
3423,2026-05-01 16:48:40,TEMP,0.0
3421,2026-05-01 16:48:35,TEMP,0.0
3419,2026-05-01 16:48:30,TEMP,0.0
3417,2026-05-01 16:48:25,TEMP,0.0
3415,2026-05-01 16:48:20,TEMP,0.0
3413,2026-05-01 16:48:15,TEMP,0.0
3411,2026-05-01 16:48:10,TEMP,0.0
3409,2026-05-01 16:48:05,TEMP,0.0
3407,2026-05-01 16:48:00,TEMP,0.0
3405,2026-05-01 16:47:55,TEMP,0.0
3403,2026-05-01 16:47:50,TEMP,0.0
3401,2026-05-01 16:47:45,TEMP,0.0
3399,2026-05-01 16:47:40,TEMP,0.0
3397,2026-05-01 16:47:35,TEMP,0.0
3395,2026-05-01 16:47:30,TEMP,0.0
3393,2026-05-01 16:47:25,TEMP,0.0
3391,2026-05-01 16:47:19,TEMP,0.0
3389,2026-05-01 16:47:14,TEMP,0.0
3387,2026-05-01 16:47:09,TEMP,0.0
3385,2026-05-01 16:47:04,TEMP,0.0
3383,2026-05-01 16:46:59,TEMP,0.0
3381,2026-05-01 16:46:54,TEMP,0.0
3379,2026-05-01 16:46:49,TEMP,0.0
3377,2026-05-01 16:46:44,TEMP,0.0
3375,2026-05-01 16:46:39,TEMP,0.0
3373,2026-05-01 16:46:34,TEMP,0.0
3371,2026-05-01 16:46:29,TEMP,0.0
3369,2026-05-01 16:46:24,TEMP,0.0
3367,2026-05-01 16:46:19,TEMP,0.0
3365,2026-05-01 16:46:14,TEMP,0.0
3363,2026-05-01 16:46:09,TEMP,0.0
3361,2026-05-01 16:46:04,TEMP,0.0
3359,2026-05-01 16:45:58,TEMP,0.0
3357,2026-05-01 16:45:53,TEMP,0.0
3355,2026-05-01 16:45:48,TEMP,0.0
3353,2026-05-01 16:45:43,TEMP,0.0
3351,2026-05-01 16:45:38,TEMP,0.0
3349,2026-05-01 16:45:33,TEMP,0.0
3347,2026-05-01 16:45:28,TEMP,0.0
3345,2026-05-01 16:45:23,TEMP,0.0
3343,2026-05-01 16:45:18,TEMP,0.0
3341,2026-05-01 16:45:13,TEMP,0.0
3339,2026-05-01 16:45:08,TEMP,0.0
3337,2026-05-01 16:45:03,TEMP,0.0
3335,2026-05-01 16:44:58,TEMP,0.0
3333,2026-05-01 16:44:53,TEMP,0.0
3331,2026-05-01 16:44:48,TEMP,0.0
3329,2026-05-01 16:44:42,TEMP,0.0
3327,2026-05-01 16:44:37,TEMP,0.0
3325,2026-05-01 16:44:32,TEMP,0.0
3323,2026-05-01 16:44:27,TEMP,0.0
3321,2026-05-01 16:44:22,TEMP,0.0
3319,2026-05-01 16:44:17,TEMP,0.0
3317,2026-05-01 16:44:12,TEMP,0.0
3315,2026-05-01 16:44:07,TEMP,0.0
3313,2026-05-01 16:44:02,TEMP,0.0
3311,2026-05-01 16:43:57,TEMP,0.0
3309,2026-05-01 16:43:52,TEMP,0.0
3307,2026-05-01 16:43:47,TEMP,0.0
3305,2026-05-01 16:43:42,TEMP,0.0
3303,2026-05-01 16:43:37,TEMP,0.0
3301,2026-05-01 16:43:32,TEMP,0.0
3299,2026-05-01 16:43:27,TEMP,0.0
3297,2026-05-01 16:43:22,TEMP,0.0
3295,2026-05-01 16:43:17,TEMP,0.0
3293,2026-05-01 16:43:12,TEMP,0.0
3291,2026-05-01 16:43:07,TEMP,0.0
3289,2026-05-01 16:43:02,TEMP,0.0
3287,2026-05-01 16:42:56,TEMP,0.0
3285,2026-05-01 16:42:51,TEMP,0.0
3283,2026-05-01 16:42:46,TEMP,0.0
3281,2026-05-01 16:42:41,TEMP,0.0
3279,2026-05-01 16:42:36,TEMP,0.0
3277,2026-05-01 16:42:31,TEMP,0.0
3275,2026-05-01 16:42:26,TEMP,0.0
3273,2026-05-01 16:42:21,TEMP,0.0
3271,2026-05-01 16:42:16,TEMP,0.0
3269,2026-05-01 16:42:11,TEMP,0.0
3267,2026-05-01 16:42:06,TEMP,0.0
3265,2026-05-01 16:42:01,TEMP,0.0
3263,2026-05-01 16:41:56,TEMP,0.0
3261,2026-05-01 16:41:51,TEMP,0.0
3259,2026-05-01 16:41:45,TEMP,0.0
3257,2026-05-01 16:41:40,TEMP,0.0
3255,2026-05-01 16:41:35,TEMP,0.0
3253,2026-05-01 16:41:30,TEMP,0.0
3251,2026-05-01 16:41:25,TEMP,0.0
3249,2026-05-01 16:41:20,TEMP,0.0
3247,2026-05-01 16:41:15,TEMP,0.0
3245,2026-05-01 16:41:10,TEMP,0.0
3243,2026-05-01 16:41:05,TEMP,0.0
3241,2026-05-01 16:41:00,TEMP,0.0
3239,2026-05-01 16:40:55,TEMP,0.0
3237,2026-05-01 16:40:50,TEMP,0.0
3235,2026-05-01 16:40:45,TEMP,0.0
3233,2026-05-01 16:40:40,TEMP,0.0
3231,2026-05-01 16:40:34,TEMP,0.0
3229,2026-05-01 16:40:29,TEMP,0.0
3227,2026-05-01 16:40:24,TEMP,0.0
3225,2026-05-01 16:40:19,TEMP,0.0
3223,2026-05-01 16:40:14,TEMP,0.0
3221,2026-05-01 16:40:09,TEMP,0.0
3219,2026-05-01 16:40:04,TEMP,0.0
3217,2026-05-01 16:39:59,TEMP,0.0
3215,2026-05-01 16:39:54,TEMP,0.0
3213,2026-05-01 16:39:49,TEMP,0.0
3211,2026-05-01 16:39:44,TEMP,0.0
3209,2026-05-01 16:39:39,TEMP,0.0
3207,2026-05-01 16:39:34,TEMP,0.0
3205,2026-05-01 16:39:29,TEMP,0.0
3203,2026-05-01 16:39:24,TEMP,0.0
3201,2026-05-01 16:39:19,TEMP,0.0
3199,2026-05-01 16:39:14,TEMP,0.0
3197,2026-05-01 16:39:09,TEMP,0.0
3195,2026-05-01 16:39:04,TEMP,0.0
3193,2026-05-01 16:38:58,TEMP,0.0
3191,2026-05-01 16:38:53,TEMP,0.0
3189,2026-05-01 16:38:48,TEMP,0.0
3187,2026-05-01 16:38:43,TEMP,0.0
3185,2026-05-01 16:38:38,TEMP,0.0
3183,2026-05-01 16:38:33,TEMP,0.0
3181,2026-05-01 16:38:28,TEMP,0.0
3179,2026-05-01 16:38:23,TEMP,0.0
3177,2026-05-01 16:38:18,TEMP,0.0
3175,2026-05-01 16:38:13,TEMP,0.0
3173,2026-05-01 16:38:08,TEMP,0.0
3171,2026-05-01 16:38:03,TEMP,0.0
3169,2026-05-01 16:37:58,TEMP,0.0
3167,2026-05-01 16:37:52,TEMP,0.0
3165,2026-05-01 16:37:47,TEMP,0.0
3163,2026-05-01 16:37:42,TEMP,0.0
3161,2026-05-01 16:37:37,TEMP,0.0
3159,2026-05-01 16:37:32,TEMP,0.0
3157,2026-05-01 16:37:27,TEMP,0.0
3155,2026-05-01 16:37:22,TEMP,0.0
3153,2026-05-01 16:37:17,TEMP,0.0
3151,2026-05-01 16:37:12,TEMP,0.0
3149,2026-05-01 16:37:07,TEMP,0.0
3147,2026-05-01 16:37:02,TEMP,0.0
3145,2026-05-01 16:36:57,TEMP,0.0
3143,2026-05-01 16:36:52,TEMP,0.0
3141,2026-05-01 16:36:47,TEMP,0.0
3139,2026-05-01 16:36:42,TEMP,0.0
3137,2026-05-01 16:36:37,TEMP,0.0
3135,2026-05-01 16:36:32,TEMP,0.0
3133,2026-05-01 16:36:27,TEMP,0.0
3131,2026-05-01 16:36:22,TEMP,0.0
3129,2026-05-01 16:36:16,TEMP,0.0
3127,2026-05-01 16:36:11,TEMP,0.0
3125,2026-05-01 16:36:06,TEMP,0.0
3123,2026-05-01 16:36:01,TEMP,0.0
3121,2026-05-01 16:35:56,TEMP,0.0
3119,2026-05-01 16:35:51,TEMP,0.0
3117,2026-05-01 16:35:46,TEMP,0.0
3115,2026-05-01 16:35:41,TEMP,0.0
3113,2026-05-01 16:35:36,TEMP,0.0
3111,2026-05-01 16:35:31,TEMP,0.0
3109,2026-05-01 16:35:26,TEMP,0.0
3107,2026-05-01 16:35:21,TEMP,0.0
3105,2026-05-01 16:35:16,TEMP,0.0
3103,2026-05-01 16:35:11,TEMP,0.0
3101,2026-05-01 16:35:06,TEMP,0.0
3099,2026-05-01 16:35:01,TEMP,0.0
3097,2026-05-01 16:34:56,TEMP,0.0
3095,2026-05-01 16:34:51,TEMP,0.0
3093,2026-05-01 16:34:45,TEMP,0.0
3091,2026-05-01 16:34:40,TEMP,0.0
3089,2026-05-01 16:34:35,TEMP,0.0
3087,2026-05-01 16:34:30,TEMP,0.0
3085,2026-05-01 16:34:25,TEMP,0.0
3083,2026-05-01 16:34:20,TEMP,0.0
3081,2026-05-01 16:34:15,TEMP,0.0
3079,2026-05-01 16:34:10,TEMP,0.0
3077,2026-05-01 16:34:05,TEMP,0.0
3075,2026-05-01 16:34:00,TEMP,0.0
3073,2026-05-01 16:33:55,TEMP,0.0
3071,2026-05-01 16:33:50,TEMP,0.0
3069,2026-05-01 16:33:45,TEMP,0.0
3067,2026-05-01 16:33:40,TEMP,0.0
3065,2026-05-01 16:33:35,TEMP,0.0
3063,2026-05-01 16:33:29,TEMP,0.0
3061,2026-05-01 16:33:24,TEMP,0.0
3059,2026-05-01 16:33:19,TEMP,0.0
3057,2026-05-01 16:33:14,TEMP,0.0
3055,2026-05-01 16:33:09,TEMP,0.0
3053,2026-05-01 16:33:04,TEMP,0.0
3051,2026-05-01 16:32:59,TEMP,0.0
3049,2026-05-01 16:32:54,TEMP,0.0
3047,2026-05-01 16:32:49,TEMP,0.0
3045,2026-05-01 16:32:44,TEMP,0.0
3043,2026-05-01 16:32:39,TEMP,0.0
3041,2026-05-01 16:32:34,TEMP,0.0
3039,2026-05-01 16:32:29,TEMP,0.0
3037,2026-05-01 16:32:24,TEMP,0.0
3035,2026-05-01 16:32:19,TEMP,0.0
3033,2026-05-01 16:32:14,TEMP,0.0
3031,2026-05-01 16:32:09,TEMP,0.0
3029,2026-05-01 16:32:04,TEMP,0.0
3027,2026-05-01 16:31:59,TEMP,0.0
3025,2026-05-01 16:31:54,TEMP,0.0
3023,2026-05-01 16:31:48,TEMP,0.0
3021,2026-05-01 16:31:43,TEMP,0.0
3019,2026-05-01 16:31:38,TEMP,0.0
3017,2026-05-01 16:31:33,TEMP,0.0
3015,2026-05-01 16:31:28,TEMP,0.0
3013,2026-05-01 16:31:23,TEMP,0.0
3011,2026-05-01 16:31:18,TEMP,0.0
3009,2026-05-01 16:31:13,TEMP,0.0
3007,2026-05-01 16:31:08,TEMP,0.0
3005,2026-05-01 16:31:03,TEMP,0.0
3003,2026-05-01 16:30:58,TEMP,0.0
3001,2026-05-01 16:30:53,TEMP,0.0
2999,2026-05-01 16:30:48,TEMP,0.0
2997,2026-05-01 16:30:43,TEMP,0.0
2995,2026-05-01 16:30:38,TEMP,0.0
2993,2026-05-01 16:30:33,TEMP,0.0
2991,2026-05-01 16:30:28,TEMP,0.0
2989,2026-05-01 16:30:22,TEMP,0.0
2987,2026-05-01 16:30:17,TEMP,0.0
2985,2026-05-01 16:30:12,TEMP,0.0
2983,2026-05-01 16:30:07,TEMP,0.0
2981,2026-05-01 16:30:02,TEMP,0.0
2979,2026-05-01 16:29:57,TEMP,0.0
2977,2026-05-01 16:29:52,TEMP,0.0
2975,2026-05-01 16:29:47,TEMP,0.0
2973,2026-05-01 16:29:42,TEMP,0.0
2971,2026-05-01 16:29:37,TEMP,0.0
2969,2026-05-01 16:29:32,TEMP,0.0
2967,2026-05-01 16:29:27,TEMP,0.0
2965,2026-05-01 16:29:22,TEMP,0.0
2963,2026-05-01 16:29:17,TEMP,0.0
2961,2026-05-01 16:29:12,TEMP,0.0
2959,2026-05-01 16:29:07,TEMP,0.0
2957,2026-05-01 16:29:02,TEMP,0.0
2955,2026-05-01 16:28:57,TEMP,0.0
2953,2026-05-01 16:28:51,TEMP,0.0
2951,2026-05-01 16:28:46,TEMP,0.0
2949,2026-05-01 16:28:41,TEMP,0.0
2947,2026-05-01 16:28:36,TEMP,0.0
2945,2026-05-01 16:28:31,TEMP,0.0
2943,2026-05-01 16:28:26,TEMP,0.0
2941,2026-05-01 16:28:21,TEMP,0.0
2939,2026-05-01 16:28:16,TEMP,0.0
2937,2026-05-01 16:28:11,TEMP,0.0
2935,2026-05-01 16:28:06,TEMP,0.0
2933,2026-05-01 16:28:01,TEMP,0.0
2931,2026-05-01 16:27:56,TEMP,0.0
2929,2026-05-01 16:27:51,TEMP,0.0
2927,2026-05-01 16:27:46,TEMP,0.0
2925,2026-05-01 16:27:41,TEMP,0.0
2923,2026-05-01 16:27:35,TEMP,0.0
2921,2026-05-01 16:27:30,TEMP,0.0
2919,2026-05-01 16:27:25,TEMP,0.0
2917,2026-05-01 16:27:20,TEMP,0.0
2915,2026-05-01 16:27:15,TEMP,0.0
2913,2026-05-01 16:27:10,TEMP,0.0
2911,2026-05-01 16:27:05,TEMP,0.0
2909,2026-05-01 16:27:00,TEMP,0.0
2907,2026-05-01 16:26:55,TEMP,0.0
2905,2026-05-01 16:26:50,TEMP,0.0
2903,2026-05-01 16:26:45,TEMP,0.0
2901,2026-05-01 16:26:40,TEMP,0.0
2899,2026-05-01 16:26:35,TEMP,0.0
2897,2026-05-01 16:26:30,TEMP,0.0
2895,2026-05-01 16:26:24,TEMP,0.0
2893,2026-05-01 16:26:19,TEMP,0.0
2891,2026-05-01 16:26:14,TEMP,0.0
2889,2026-05-01 16:26:09,TEMP,0.0
2887,2026-05-01 16:26:04,TEMP,0.0
2885,2026-05-01 16:25:59,TEMP,0.0
2883,2026-05-01 16:25:54,TEMP,0.0
2881,2026-05-01 16:25:49,TEMP,0.0
2879,2026-05-01 16:25:44,TEMP,0.0
2877,2026-05-01 16:25:39,TEMP,0.0
2875,2026-05-01 16:25:34,TEMP,0.0
2873,2026-05-01 16:25:29,TEMP,0.0
2871,2026-05-01 16:25:24,TEMP,0.0
2869,2026-05-01 16:25:19,TEMP,0.0
2867,2026-05-01 16:25:14,TEMP,0.0
2865,2026-05-01 16:25:09,TEMP,0.0
2863,2026-05-01 16:25:03,TEMP,0.0
2861,2026-05-01 16:24:58,TEMP,0.0
2859,2026-05-01 16:24:53,TEMP,0.0
2857,2026-05-01 16:24:48,TEMP,0.0
2855,2026-05-01 16:24:43,TEMP,0.0
2853,2026-05-01 16:24:38,TEMP,0.0
2851,2026-05-01 16:24:33,TEMP,0.0
2849,2026-05-01 16:24:28,TEMP,0.0
2847,2026-05-01 16:24:23,TEMP,0.0
2845,2026-05-01 16:24:18,TEMP,0.0
2843,2026-05-01 16:24:13,TEMP,0.0
2841,2026-05-01 16:24:08,TEMP,0.0
2839,2026-05-01 16:24:03,TEMP,0.0
2837,2026-05-01 16:23:58,TEMP,0.0
2835,2026-05-01 16:23:52,TEMP,0.0
2833,2026-05-01 16:23:47,TEMP,0.0
2831,2026-05-01 16:23:42,TEMP,0.0
2829,2026-05-01 16:23:37,TEMP,0.0
2827,2026-05-01 16:23:32,TEMP,0.0
2825,2026-05-01 16:23:27,TEMP,0.0
2823,2026-05-01 16:23:22,TEMP,0.0
2821,2026-05-01 16:23:17,TEMP,0.0
2819,2026-05-01 16:23:12,TEMP,0.0
2817,2026-05-01 16:23:07,TEMP,0.0
2815,2026-05-01 16:23:01,TEMP,0.0
2813,2026-05-01 16:22:56,TEMP,0.0
2811,2026-05-01 16:22:51,TEMP,0.0
2809,2026-05-01 16:22:46,TEMP,0.0
2807,2026-05-01 16:22:41,TEMP,0.0
2805,2026-05-01 16:22:36,TEMP,0.0
2803,2026-05-01 16:22:31,TEMP,0.0
2801,2026-05-01 16:22:26,TEMP,0.0
2799,2026-05-01 16:22:21,TEMP,0.0
2797,2026-05-01 16:22:16,TEMP,0.0
2795,2026-05-01 16:22:11,TEMP,0.0
2793,2026-05-01 16:22:06,TEMP,0.0
2791,2026-05-01 16:22:01,TEMP,0.0
2789,2026-05-01 16:21:56,TEMP,0.0
2787,2026-05-01 16:21:50,TEMP,0.0
2785,2026-05-01 16:21:45,TEMP,0.0
2783,2026-05-01 16:21:40,TEMP,0.0
2781,2026-05-01 16:21:35,TEMP,0.0
2779,2026-05-01 16:21:30,TEMP,0.0
2777,2026-05-01 16:21:25,TEMP,0.0
2775,2026-05-01 16:21:20,TEMP,0.0
2773,2026-05-01 16:21:15,TEMP,0.0
2771,2026-05-01 16:21:10,TEMP,0.0
2769,2026-05-01 16:21:05,TEMP,0.0
2767,2026-05-01 16:21:00,TEMP,0.0
2765,2026-05-01 16:20:55,TEMP,0.0
2763,2026-05-01 16:20:50,TEMP,0.0
2761,2026-05-01 16:20:45,TEMP,0.0
2759,2026-05-01 16:20:40,TEMP,0.0
2757,2026-05-01 16:20:35,TEMP,0.0
2755,2026-05-01 16:20:29,TEMP,0.0
2753,2026-05-01 16:20:24,TEMP,0.0
2751,2026-05-01 16:20:19,TEMP,0.0
2749,2026-05-01 16:20:14,TEMP,0.0
2747,2026-05-01 16:20:09,TEMP,0.0
2745,2026-05-01 16:20:04,TEMP,0.0
2743,2026-05-01 16:19:59,TEMP,0.0
2741,2026-05-01 16:19:54,TEMP,0.0
2739,2026-05-01 16:19:49,TEMP,0.0
2737,2026-05-01 16:19:44,TEMP,0.0
2735,2026-05-01 16:19:39,TEMP,0.0
2733,2026-05-01 16:19:34,TEMP,0.0
2731,2026-05-01 16:19:29,TEMP,0.0
2729,2026-05-01 16:19:23,TEMP,0.0
2727,2026-05-01 16:19:18,TEMP,0.0
2725,2026-05-01 16:19:13,TEMP,0.0
2723,2026-05-01 16:19:08,TEMP,0.0
2721,2026-05-01 16:19:03,TEMP,0.0
2719,2026-05-01 16:18:58,TEMP,0.0
